order_id,order_date,customer_id,customer_type,city,category,product_name,quantity,unit_price,discount_pct,revenue,channel,payment_method,order_status
11708,2025-02-28,CUST1332,Returning,Pune,Home & Garden,Wall Clock,1,25.75,15,21.89,Social Media,Credit Card,Delivered
11709,2025-02-28,CUST0501,Returning,Ahmedabad,Sports,Gym Gloves,1,47.89,0,47.89,Social Media,Debit Card,Returned
11710,2025-02-28,CUST2339,Returning,Pune,Apparel,Hoodie,2,28.72,15,48.82,Organic Search,Credit Card,Returned
11711,2025-02-28,CUST2473,Returning,Surat,Home & Garden,Curtains,2,24.66,15,41.92,Paid Ads,Credit Card,Delivered
11712,2025-02-28,CUST3112,New,Jaipur,Electronics,Wireless Earbuds,1,95.0,5,90.25,Direct,UPI,Delivered
11713,2025-02-28,CUST2126,Returning,Chennai,Home & Garden,Storage Box,1,58.05,15,49.34,Organic Search,Credit Card,Returned
11714,2025-02-28,CUST3535,New,Mumbai,Beauty,Hand Cream,2,19.93,10,35.87,Paid Ads,Credit Card,Cancelled
11715,2025-02-28,CUST1908,Returning,Jaipur,Electronics,Webcam,1,105.81,5,100.52,Paid Ads,Wallet,Delivered
11716,2025-02-28,CUST2192,Returning,Kolkata,Home & Garden,Storage Box,2,34.29,0,68.58,Direct,Net Banking,Cancelled
11717,2025-02-28,CUST3779,New,Kolkata,Sports,Yoga Mat,1,24.73,0,24.73,Social Media,Net Banking,Cancelled
11718,2025-02-28,CUST3908,New,Chennai,Apparel,Jeans,1,30.83,15,26.21,Direct,UPI,Cancelled
11719,2025-02-28,CUST3858,New,Surat,Electronics,Phone Case,1,57.56,15,48.93,Social Media,UPI,Delivered
11720,2025-02-28,CUST2508,New,Chennai,Electronics,Laptop Stand,2,100.12,0,200.24,Direct,UPI,Cancelled
11721,2025-02-28,CUST1630,Returning,Mumbai,Electronics,Keyboard,1,90.65,0,90.65,Social Media,UPI,Delivered
11722,2025-02-28,CUST0472,Returning,Surat,Electronics,Screen Protector,1,101.45,0,101.45,Email,UPI,Delivered
11723,2025-02-28,CUST2956,New,Mumbai,Apparel,Jeans,1,24.69,0,24.69,Paid Ads,UPI,Delivered
11724,2025-02-28,CUST2989,New,Chennai,Beauty,Eye Cream,3,14.95,5,42.61,Organic Search,UPI,Delivered
11725,2025-02-28,CUST2725,New,Hyderabad,Electronics,Webcam,1,58.41,5,55.49,Email,Credit Card,Returned
11726,2025-02-28,CUST1618,Returning,Jaipur,Electronics,Smart Watch,1,46.7,5,44.37,Organic Search,Debit Card,Delivered
11727,2025-02-28,CUST3441,New,Surat,Home & Garden,Plant Pot,1,31.47,0,31.47,Organic Search,Net Banking,Cancelled
11728,2025-02-28,CUST2684,New,Mumbai,Electronics,Power Bank,2,49.95,10,89.91,Email,Credit Card,Returned
11729,2025-03-01,CUST3969,New,Ahmedabad,Electronics,Keyboard,1,46.28,0,46.28,Organic Search,Credit Card,Delivered
11730,2025-03-01,CUST0534,Returning,Chennai,Electronics,Bluetooth Speaker,1,74.05,10,66.64,Email,Credit Card,Delivered
11731,2025-03-01,CUST1731,Returning,Delhi,Home & Garden,Plant Pot,1,59.6,15,50.66,Paid Ads,Credit Card,Delivered
11732,2025-03-01,CUST2956,New,Delhi,Apparel,T-Shirt,1,40.92,0,40.92,Paid Ads,Wallet,Delivered
11733,2025-03-01,CUST0439,Returning,Pune,Electronics,Phone Case,2,84.83,15,144.21,Paid Ads,COD,Delivered
11734,2025-03-01,CUST1023,Returning,Mumbai,Sports,Yoga Mat,1,39.86,0,39.86,Organic Search,UPI,Cancelled
11735,2025-03-01,CUST1734,Returning,Hyderabad,Apparel,Belt,1,46.43,0,46.43,Social Media,Debit Card,Delivered
11736,2025-03-01,CUST1009,Returning,Hyderabad,Home & Garden,Storage Box,1,37.01,0,37.01,Paid Ads,Credit Card,Cancelled
11737,2025-03-01,CUST0486,Returning,Jaipur,Electronics,Power Bank,1,48.31,0,48.31,Organic Search,Credit Card,Returned
11738,2025-03-01,CUST3128,New,Delhi,Home & Garden,Door Mat,1,24.02,0,24.02,Paid Ads,Debit Card,Delivered
11739,2025-03-01,CUST0607,Returning,Surat,Electronics,Smart Watch,2,95.26,0,190.52,Organic Search,UPI,Cancelled
11740,2025-03-01,CUST0417,Returning,Chennai,Home & Garden,Photo Frame,1,40.33,0,40.33,Organic Search,UPI,Delivered
11741,2025-03-01,CUST1230,Returning,Chennai,Beauty,Face Mask,1,23.27,0,23.27,Email,Credit Card,Returned
11742,2025-03-01,CUST2771,New,Pune,Electronics,Keyboard,1,71.17,15,60.49,Paid Ads,UPI,Delivered
11743,2025-03-01,CUST2749,New,Chennai,Apparel,Sneakers,1,18.2,0,18.2,Social Media,Credit Card,Returned
11744,2025-03-01,CUST0610,Returning,Delhi,Beauty,Face Mask,2,32.24,0,64.48,Paid Ads,Credit Card,Delivered
11745,2025-03-01,CUST1700,Returning,Kolkata,Electronics,Screen Protector,1,49.32,0,49.32,Organic Search,COD,Delivered
11746,2025-03-01,CUST2731,New,Ahmedabad,Electronics,Smart Watch,2,48.79,5,92.7,Organic Search,Credit Card,Delivered
11747,2025-03-01,CUST3361,New,Surat,Home & Garden,Curtains,1,50.73,5,48.19,Email,Wallet,Delivered
11748,2025-03-01,CUST1298,Returning,Bangalore,Electronics,Wireless Earbuds,1,95.08,10,85.57,Organic Search,UPI,Delivered
11749,2025-03-01,CUST3738,New,Kolkata,Sports,Jump Rope,1,35.93,0,35.93,Email,UPI,Delivered
11750,2025-03-01,CUST3333,New,Kolkata,Electronics,Smart Watch,1,89.27,5,84.81,Paid Ads,UPI,Delivered
11751,2025-03-01,CUST3902,New,Mumbai,Apparel,Socks,3,23.49,0,70.47,Paid Ads,UPI,Delivered
11752,2025-03-01,CUST2112,Returning,Surat,Sports,Foam Roller,1,22.38,5,21.26,Social Media,UPI,Cancelled
11753,2025-03-01,CUST1082,Returning,Bangalore,Beauty,Eye Cream,2,11.67,10,21.01,Direct,Net Banking,Cancelled
11754,2025-03-01,CUST2215,Returning,Bangalore,Electronics,USB Hub,1,83.67,10,75.3,Organic Search,Debit Card,Cancelled
11755,2025-03-01,CUST3481,New,Jaipur,Home & Garden,Desk Lamp,1,46.42,0,46.42,Direct,Net Banking,Delivered
11756,2025-03-01,CUST3196,New,Surat,Home & Garden,Curtains,1,43.82,15,37.25,Paid Ads,Credit Card,Delivered
11757,2025-03-01,CUST3951,New,Hyderabad,Beauty,Face Serum,2,23.44,5,44.54,Direct,UPI,Returned
11758,2025-03-01,CUST0567,Returning,Bangalore,Sports,Knee Sleeve,3,46.3,0,138.9,Email,Debit Card,Cancelled
11759,2025-03-01,CUST3984,New,Jaipur,Electronics,Webcam,2,62.49,20,99.98,Paid Ads,COD,Delivered
11760,2025-03-01,CUST1939,Returning,Delhi,Electronics,Wireless Earbuds,1,48.51,0,48.51,Email,Credit Card,Delivered
11761,2025-03-01,CUST0345,Returning,Bangalore,Apparel,Cap,1,21.39,5,20.32,Paid Ads,Debit Card,Returned
11762,2025-03-01,CUST0617,Returning,Ahmedabad,Electronics,Phone Case,1,76.76,15,65.25,Social Media,Debit Card,Cancelled
11763,2025-03-01,CUST1453,Returning,Chennai,Home & Garden,Photo Frame,2,22.0,0,44.0,Social Media,Credit Card,Returned
11764,2025-03-01,CUST2261,Returning,Chennai,Sports,Protein Shaker,1,29.95,0,29.95,Organic Search,Debit Card,Cancelled
11765,2025-03-01,CUST3191,New,Ahmedabad,Home & Garden,Mug Set,1,48.91,0,48.91,Social Media,Wallet,Delivered
11766,2025-03-01,CUST1728,Returning,Hyderabad,Home & Garden,Plant Pot,1,21.81,5,20.72,Email,Debit Card,Delivered
11767,2025-03-01,CUST0622,Returning,Delhi,Home & Garden,Curtains,1,30.63,5,29.1,Paid Ads,Credit Card,Delivered
11768,2025-03-01,CUST3382,New,Kolkata,Apparel,Hoodie,3,31.16,10,84.13,Organic Search,UPI,Delivered
11769,2025-03-01,CUST0934,Returning,Surat,Beauty,Shampoo,1,20.0,5,19.0,Organic Search,Debit Card,Cancelled
11770,2025-03-01,CUST2359,Returning,Delhi,Apparel,Hoodie,3,45.86,0,137.58,Paid Ads,UPI,Delivered
11771,2025-03-01,CUST2969,New,Chennai,Electronics,USB Hub,3,53.47,15,136.35,Paid Ads,Net Banking,Delivered
11772,2025-03-02,CUST2948,New,Kolkata,Beauty,Shampoo,2,12.7,0,25.4,Direct,Debit Card,Cancelled
11773,2025-03-02,CUST3194,New,Mumbai,Electronics,Laptop Stand,1,83.33,0,83.33,Direct,Debit Card,Cancelled
11774,2025-03-02,CUST1303,Returning,Mumbai,Home & Garden,Photo Frame,1,24.98,0,24.98,Direct,UPI,Delivered
11775,2025-03-02,CUST1984,Returning,Delhi,Sports,Protein Shaker,1,17.21,10,15.49,Email,Credit Card,Delivered
11776,2025-03-02,CUST2988,New,Mumbai,Apparel,Shorts,1,38.23,20,30.58,Email,Debit Card,Delivered
11777,2025-03-02,CUST0429,Returning,Chennai,Electronics,Smart Watch,1,76.03,10,68.43,Email,UPI,Cancelled
11778,2025-03-02,CUST3297,New,Chennai,Home & Garden,Throw Pillow,1,44.66,5,42.43,Social Media,UPI,Returned
11779,2025-03-02,CUST3656,New,Delhi,Apparel,Cap,3,32.1,0,96.3,Paid Ads,UPI,Cancelled
11780,2025-03-02,CUST2784,New,Bangalore,Sports,Yoga Mat,1,36.48,10,32.83,Organic Search,UPI,Delivered
11781,2025-03-02,CUST1944,Returning,Delhi,Electronics,Power Bank,2,48.34,0,96.68,Paid Ads,UPI,Delivered
11782,2025-03-02,CUST1683,Returning,Bangalore,Apparel,Shorts,2,25.66,0,51.32,Organic Search,UPI,Delivered
11783,2025-03-02,CUST2668,New,Surat,Apparel,Socks,1,19.82,5,18.83,Paid Ads,Credit Card,Delivered
11784,2025-03-02,CUST2796,New,Hyderabad,Apparel,Hoodie,1,52.06,20,41.65,Email,UPI,Delivered
11785,2025-03-02,CUST0663,Returning,Mumbai,Apparel,Belt,1,30.09,0,30.09,Email,COD,Delivered
11786,2025-03-02,CUST2340,Returning,Ahmedabad,Sports,Running Belt,2,26.9,15,45.73,Email,Debit Card,Delivered
11787,2025-03-02,CUST3511,New,Pune,Electronics,Webcam,2,47.17,0,94.34,Organic Search,Debit Card,Delivered
11788,2025-03-02,CUST0445,Returning,Kolkata,Electronics,Phone Case,2,70.24,0,140.48,Social Media,UPI,Delivered
11789,2025-03-02,CUST0765,Returning,Delhi,Beauty,Face Serum,2,26.88,0,53.76,Organic Search,Debit Card,Cancelled
11790,2025-03-02,CUST1273,Returning,Kolkata,Sports,Protein Shaker,3,31.74,5,90.46,Organic Search,Debit Card,Delivered
11791,2025-03-02,CUST1526,Returning,Jaipur,Electronics,Smart Watch,1,98.19,0,98.19,Email,Credit Card,Returned
11792,2025-03-02,CUST0444,Returning,Ahmedabad,Home & Garden,Desk Lamp,1,56.18,5,53.37,Social Media,COD,Delivered
11793,2025-03-02,CUST2440,Returning,Pune,Apparel,Shorts,1,50.36,0,50.36,Paid Ads,Net Banking,Delivered
11794,2025-03-02,CUST3493,New,Bangalore,Sports,Running Belt,1,40.14,10,36.13,Social Media,Debit Card,Delivered
11795,2025-03-02,CUST3112,New,Ahmedabad,Electronics,Phone Case,1,84.66,0,84.66,Paid Ads,Debit Card,Returned
11796,2025-03-02,CUST2604,New,Bangalore,Home & Garden,Mug Set,1,42.16,20,33.73,Paid Ads,Credit Card,Delivered
11797,2025-03-02,CUST1329,Returning,Hyderabad,Electronics,Smart Watch,2,97.1,0,194.2,Paid Ads,Net Banking,Cancelled
11798,2025-03-02,CUST1914,Returning,Pune,Electronics,Power Bank,1,93.96,0,93.96,Social Media,Wallet,Cancelled
11799,2025-03-02,CUST1833,Returning,Hyderabad,Electronics,Phone Case,3,56.56,10,152.71,Email,UPI,Returned
11800,2025-03-02,CUST3692,New,Kolkata,Beauty,Hair Oil,2,34.58,0,69.16,Email,Credit Card,Delivered
11801,2025-03-02,CUST2274,Returning,Jaipur,Home & Garden,Plant Pot,1,21.23,15,18.05,Paid Ads,Credit Card,Delivered
11802,2025-03-02,CUST2486,Returning,Kolkata,Apparel,T-Shirt,2,20.25,10,36.45,Referral,Net Banking,Delivered
11803,2025-03-02,CUST0941,Returning,Pune,Home & Garden,Wall Clock,1,44.36,10,39.92,Social Media,UPI,Delivered
11804,2025-03-02,CUST0147,Returning,Delhi,Home & Garden,Wall Clock,1,29.18,0,29.18,Paid Ads,UPI,Delivered
11805,2025-03-02,CUST0706,Returning,Hyderabad,Apparel,Cap,1,20.48,0,20.48,Organic Search,Wallet,Cancelled
11806,2025-03-02,CUST3601,New,Pune,Electronics,Power Bank,1,84.88,10,76.39,Social Media,Debit Card,Delivered
11807,2025-03-02,CUST3729,New,Pune,Apparel,Shorts,1,41.75,5,39.66,Organic Search,UPI,Delivered
11808,2025-03-03,CUST3293,New,Surat,Beauty,Body Lotion,2,31.85,10,57.33,Social Media,Debit Card,Delivered
11809,2025-03-03,CUST1254,Returning,Pune,Apparel,Hoodie,2,46.28,5,87.93,Paid Ads,UPI,Cancelled
11810,2025-03-03,CUST3319,New,Delhi,Electronics,Screen Protector,2,64.03,0,128.06,Email,COD,Delivered
11811,2025-03-03,CUST2281,Returning,Chennai,Beauty,Face Mask,1,13.31,0,13.31,Social Media,Credit Card,Delivered
11812,2025-03-03,CUST2252,Returning,Ahmedabad,Apparel,Jeans,1,22.17,5,21.06,Organic Search,Wallet,Delivered
11813,2025-03-03,CUST0203,Returning,Surat,Sports,Gym Gloves,3,33.1,5,94.34,Social Media,Credit Card,Delivered
11814,2025-03-03,CUST0067,Returning,Delhi,Electronics,Smart Watch,1,62.25,15,52.91,Social Media,Debit Card,Delivered
11815,2025-03-03,CUST2287,Returning,Ahmedabad,Electronics,Wireless Earbuds,1,92.35,5,87.73,Social Media,Credit Card,Delivered
11816,2025-03-03,CUST3758,New,Chennai,Sports,Gym Gloves,1,42.89,0,42.89,Direct,Debit Card,Delivered
11817,2025-03-03,CUST1132,Returning,Kolkata,Electronics,Smart Watch,1,101.63,10,91.47,Email,Net Banking,Delivered
11818,2025-03-03,CUST3409,New,Delhi,Electronics,Bluetooth Speaker,1,109.98,5,104.48,Organic Search,Credit Card,Returned
11819,2025-03-03,CUST1143,Returning,Pune,Electronics,Power Bank,3,45.26,10,122.2,Referral,UPI,Delivered
11820,2025-03-03,CUST3674,New,Kolkata,Electronics,Wireless Earbuds,3,48.46,0,145.38,Paid Ads,Credit Card,Delivered
11821,2025-03-03,CUST3444,New,Chennai,Home & Garden,Storage Box,1,23.46,0,23.46,Referral,Credit Card,Delivered
11822,2025-03-03,CUST3164,New,Surat,Electronics,Power Bank,1,114.18,5,108.47,Paid Ads,UPI,Delivered
11823,2025-03-03,CUST0577,Returning,Kolkata,Home & Garden,Wall Clock,1,41.93,0,41.93,Paid Ads,UPI,Delivered
11824,2025-03-03,CUST1776,Returning,Jaipur,Electronics,Keyboard,1,46.16,0,46.16,Social Media,Wallet,Delivered
11825,2025-03-03,CUST3289,New,Surat,Apparel,Belt,2,20.69,0,41.38,Paid Ads,Debit Card,Cancelled
11826,2025-03-03,CUST3864,New,Delhi,Apparel,Socks,1,40.0,0,40.0,Organic Search,Wallet,Returned
11827,2025-03-03,CUST0061,Returning,Hyderabad,Electronics,Webcam,1,107.33,0,107.33,Referral,UPI,Delivered
11828,2025-03-03,CUST1889,Returning,Pune,Beauty,Hair Oil,1,13.48,0,13.48,Paid Ads,Debit Card,Cancelled
11829,2025-03-03,CUST2000,Returning,Hyderabad,Apparel,Belt,1,21.34,10,19.21,Paid Ads,Credit Card,Delivered
11830,2025-03-03,CUST1650,Returning,Bangalore,Apparel,Shorts,1,21.4,10,19.26,Paid Ads,Credit Card,Delivered
11831,2025-03-03,CUST2897,New,Hyderabad,Beauty,Nail Polish,1,11.86,0,11.86,Social Media,Debit Card,Cancelled
11832,2025-03-03,CUST3421,New,Mumbai,Electronics,Webcam,1,67.02,0,67.02,Paid Ads,Net Banking,Delivered
11833,2025-03-03,CUST0001,Returning,Surat,Sports,Resistance Bands,1,45.44,0,45.44,Organic Search,UPI,Delivered
11834,2025-03-03,CUST0866,Returning,Bangalore,Apparel,Jacket,1,53.17,0,53.17,Organic Search,Wallet,Cancelled
11835,2025-03-03,CUST1147,Returning,Mumbai,Apparel,Shorts,1,50.83,15,43.21,Organic Search,Debit Card,Delivered
11836,2025-03-03,CUST0985,Returning,Delhi,Beauty,Body Lotion,1,27.22,10,24.5,Organic Search,Debit Card,Delivered
11837,2025-03-03,CUST3863,New,Jaipur,Beauty,Nail Polish,1,11.65,10,10.49,Social Media,Net Banking,Delivered
11838,2025-03-03,CUST3629,New,Delhi,Electronics,Bluetooth Speaker,3,90.78,10,245.11,Referral,UPI,Delivered
11839,2025-03-04,CUST3252,New,Ahmedabad,Electronics,Wireless Earbuds,2,62.06,10,111.71,Organic Search,UPI,Delivered
11840,2025-03-04,CUST0019,Returning,Ahmedabad,Electronics,Smart Watch,2,89.52,5,170.09,Organic Search,UPI,Cancelled
11841,2025-03-04,CUST2864,New,Hyderabad,Electronics,Webcam,1,68.42,10,61.58,Organic Search,UPI,Returned
11842,2025-03-04,CUST1689,Returning,Pune,Apparel,Socks,1,39.2,15,33.32,Organic Search,Credit Card,Cancelled
11843,2025-03-04,CUST2954,New,Jaipur,Home & Garden,Door Mat,2,23.52,5,44.69,Direct,COD,Delivered
11844,2025-03-04,CUST0290,Returning,Mumbai,Electronics,Webcam,1,112.63,10,101.37,Organic Search,Credit Card,Delivered
11845,2025-03-04,CUST3656,New,Hyderabad,Apparel,Polo Shirt,1,43.33,0,43.33,Organic Search,Wallet,Returned
11846,2025-03-04,CUST3570,New,Bangalore,Electronics,Laptop Stand,1,111.1,0,111.1,Paid Ads,Credit Card,Cancelled
11847,2025-03-04,CUST2245,Returning,Chennai,Beauty,Sunscreen,1,20.73,0,20.73,Referral,COD,Cancelled
11848,2025-03-04,CUST3278,New,Chennai,Beauty,Body Lotion,1,17.59,0,17.59,Paid Ads,COD,Cancelled
11849,2025-03-04,CUST1369,Returning,Mumbai,Beauty,Face Mask,1,13.45,0,13.45,Paid Ads,Debit Card,Delivered
11850,2025-03-04,CUST3936,New,Kolkata,Electronics,Bluetooth Speaker,1,70.17,0,70.17,Organic Search,UPI,Returned
11851,2025-03-04,CUST0439,Returning,Mumbai,Electronics,Wireless Earbuds,1,70.0,10,63.0,Paid Ads,UPI,Returned
11852,2025-03-04,CUST0411,Returning,Ahmedabad,Home & Garden,Curtains,1,29.34,20,23.47,Email,COD,Delivered
11853,2025-03-04,CUST1824,Returning,Kolkata,Beauty,Face Serum,1,30.14,10,27.13,Organic Search,UPI,Delivered
11854,2025-03-04,CUST3819,New,Hyderabad,Electronics,Keyboard,1,62.54,10,56.29,Social Media,Credit Card,Delivered
11855,2025-03-04,CUST3216,New,Surat,Electronics,Smart Watch,2,58.67,15,99.74,Paid Ads,COD,Delivered
11856,2025-03-04,CUST2947,New,Bangalore,Sports,Yoga Mat,1,18.88,0,18.88,Direct,Debit Card,Returned
11857,2025-03-04,CUST0132,Returning,Ahmedabad,Home & Garden,Curtains,1,45.35,5,43.08,Organic Search,COD,Delivered
11858,2025-03-04,CUST3813,New,Pune,Home & Garden,Wall Clock,2,38.55,5,73.24,Social Media,UPI,Delivered
11859,2025-03-04,CUST1609,Returning,Hyderabad,Electronics,USB Hub,2,107.19,0,214.38,Referral,UPI,Cancelled
11860,2025-03-04,CUST1137,Returning,Pune,Home & Garden,Desk Lamp,1,55.89,0,55.89,Organic Search,Credit Card,Delivered
11861,2025-03-04,CUST2224,Returning,Hyderabad,Electronics,Keyboard,2,102.02,0,204.04,Social Media,Wallet,Cancelled
11862,2025-03-04,CUST2235,Returning,Pune,Beauty,Nail Polish,2,25.41,0,50.82,Paid Ads,Net Banking,Cancelled
11863,2025-03-05,CUST1670,Returning,Ahmedabad,Apparel,Hoodie,1,32.35,0,32.35,Social Media,UPI,Delivered
11864,2025-03-05,CUST0302,Returning,Jaipur,Apparel,Socks,3,51.63,5,147.15,Paid Ads,Debit Card,Delivered
11865,2025-03-05,CUST0514,Returning,Chennai,Home & Garden,Wall Clock,3,40.04,5,114.11,Social Media,UPI,Delivered
11866,2025-03-05,CUST1878,Returning,Kolkata,Apparel,Jacket,2,18.76,0,37.52,Email,Net Banking,Delivered
11867,2025-03-05,CUST0871,Returning,Kolkata,Electronics,Phone Case,1,107.13,0,107.13,Paid Ads,Credit Card,Delivered
11868,2025-03-05,CUST0766,Returning,Surat,Electronics,Screen Protector,1,58.78,0,58.78,Social Media,Credit Card,Returned
11869,2025-03-05,CUST0164,Returning,Kolkata,Electronics,Smart Watch,1,100.29,0,100.29,Email,Credit Card,Delivered
11870,2025-03-05,CUST0058,Returning,Bangalore,Home & Garden,Mug Set,1,36.56,0,36.56,Direct,Credit Card,Delivered
11871,2025-03-05,CUST1371,Returning,Ahmedabad,Apparel,Hoodie,1,18.24,15,15.5,Paid Ads,Wallet,Delivered
11872,2025-03-05,CUST0360,Returning,Bangalore,Sports,Knee Sleeve,1,45.0,15,38.25,Social Media,UPI,Delivered
11873,2025-03-05,CUST3294,New,Bangalore,Electronics,Wireless Earbuds,1,108.24,0,108.24,Email,Wallet,Delivered
11874,2025-03-05,CUST3646,New,Mumbai,Electronics,Webcam,1,64.19,20,51.35,Social Media,Credit Card,Cancelled
11875,2025-03-05,CUST0026,Returning,Bangalore,Electronics,Bluetooth Speaker,2,61.92,10,111.46,Organic Search,UPI,Delivered
11876,2025-03-05,CUST3729,New,Jaipur,Home & Garden,Curtains,2,26.84,0,53.68,Email,UPI,Cancelled
11877,2025-03-05,CUST2061,Returning,Kolkata,Home & Garden,Storage Box,1,37.35,10,33.62,Organic Search,Debit Card,Delivered
11878,2025-03-05,CUST3985,New,Ahmedabad,Electronics,Keyboard,2,87.67,0,175.34,Organic Search,UPI,Delivered
11879,2025-03-05,CUST1961,Returning,Jaipur,Apparel,T-Shirt,2,46.61,15,79.24,Email,UPI,Cancelled
11880,2025-03-05,CUST1965,Returning,Bangalore,Electronics,Power Bank,1,56.59,15,48.1,Email,Credit Card,Cancelled
11881,2025-03-05,CUST2959,New,Ahmedabad,Electronics,Wireless Earbuds,2,119.66,0,239.32,Organic Search,Credit Card,Delivered
11882,2025-03-05,CUST0555,Returning,Bangalore,Home & Garden,Mug Set,1,57.06,20,45.65,Organic Search,Credit Card,Delivered
11883,2025-03-05,CUST3063,New,Delhi,Beauty,Shampoo,2,33.11,15,56.29,Organic Search,COD,Cancelled
11884,2025-03-05,CUST3010,New,Mumbai,Apparel,Sneakers,2,42.91,10,77.24,Organic Search,UPI,Cancelled
11885,2025-03-05,CUST2040,Returning,Pune,Electronics,Phone Case,1,54.84,10,49.36,Email,Credit Card,Cancelled
11886,2025-03-05,CUST0384,Returning,Kolkata,Electronics,USB Hub,1,103.26,0,103.26,Paid Ads,Credit Card,Delivered
11887,2025-03-05,CUST3393,New,Ahmedabad,Electronics,Wireless Earbuds,1,104.48,0,104.48,Paid Ads,Debit Card,Cancelled
11888,2025-03-05,CUST2670,New,Bangalore,Electronics,Webcam,1,102.59,5,97.46,Referral,Credit Card,Returned
11889,2025-03-05,CUST3526,New,Bangalore,Sports,Water Bottle,1,28.23,5,26.82,Social Media,COD,Delivered
11890,2025-03-05,CUST3364,New,Hyderabad,Beauty,Face Serum,1,31.05,10,27.95,Organic Search,Debit Card,Delivered
11891,2025-03-06,CUST0229,Returning,Pune,Electronics,USB Hub,3,76.48,0,229.44,Paid Ads,Wallet,Cancelled
11892,2025-03-06,CUST1570,Returning,Chennai,Apparel,Socks,1,45.87,15,38.99,Social Media,Wallet,Delivered
11893,2025-03-06,CUST3190,New,Hyderabad,Apparel,Socks,1,20.24,5,19.23,Paid Ads,Credit Card,Cancelled
11894,2025-03-06,CUST0921,Returning,Surat,Apparel,Sneakers,2,40.37,0,80.74,Paid Ads,Credit Card,Delivered
11895,2025-03-06,CUST1778,Returning,Delhi,Electronics,Screen Protector,1,108.49,0,108.49,Organic Search,COD,Delivered
11896,2025-03-06,CUST2273,Returning,Pune,Sports,Resistance Bands,3,40.86,15,104.19,Organic Search,Credit Card,Returned
11897,2025-03-06,CUST3893,New,Surat,Sports,Yoga Mat,1,32.25,20,25.8,Organic Search,UPI,Delivered
11898,2025-03-06,CUST2339,Returning,Kolkata,Home & Garden,Throw Pillow,3,48.45,5,138.08,Organic Search,Credit Card,Delivered
11899,2025-03-06,CUST1888,Returning,Bangalore,Electronics,Phone Case,2,117.18,0,234.36,Direct,UPI,Delivered
11900,2025-03-06,CUST3314,New,Chennai,Electronics,USB Hub,1,60.17,10,54.15,Organic Search,UPI,Delivered
11901,2025-03-06,CUST1515,Returning,Ahmedabad,Home & Garden,Photo Frame,1,34.95,10,31.46,Email,Debit Card,Returned
11902,2025-03-06,CUST3666,New,Hyderabad,Home & Garden,Photo Frame,1,38.14,5,36.23,Social Media,COD,Cancelled
11903,2025-03-06,CUST1935,Returning,Hyderabad,Electronics,USB Hub,1,62.99,0,62.99,Paid Ads,COD,Delivered
11904,2025-03-06,CUST0726,Returning,Pune,Apparel,Jeans,1,51.52,0,51.52,Organic Search,Credit Card,Returned
11905,2025-03-06,CUST1255,Returning,Jaipur,Electronics,Bluetooth Speaker,3,115.26,15,293.91,Organic Search,Debit Card,Returned
11906,2025-03-06,CUST1238,Returning,Ahmedabad,Apparel,Jacket,2,31.73,0,63.46,Organic Search,Wallet,Delivered
11907,2025-03-06,CUST0487,Returning,Hyderabad,Apparel,Cap,1,31.61,10,28.45,Organic Search,Credit Card,Returned
11908,2025-03-06,CUST3676,New,Bangalore,Electronics,Laptop Stand,2,88.76,0,177.52,Direct,Net Banking,Delivered
11909,2025-03-06,CUST1691,Returning,Chennai,Electronics,Laptop Stand,1,105.72,0,105.72,Social Media,Debit Card,Delivered
11910,2025-03-06,CUST2031,Returning,Jaipur,Sports,Yoga Mat,1,37.6,10,33.84,Email,Wallet,Delivered
11911,2025-03-06,CUST2282,Returning,Hyderabad,Electronics,Bluetooth Speaker,2,78.5,15,133.45,Paid Ads,Credit Card,Returned
11912,2025-03-06,CUST1064,Returning,Hyderabad,Home & Garden,Plant Pot,1,56.23,10,50.61,Email,UPI,Returned
11913,2025-03-06,CUST3825,New,Mumbai,Electronics,Screen Protector,1,117.37,15,99.76,Social Media,Debit Card,Delivered
11914,2025-03-06,CUST2365,Returning,Kolkata,Home & Garden,Plant Pot,1,37.79,0,37.79,Paid Ads,Debit Card,Delivered
11915,2025-03-06,CUST3789,New,Pune,Apparel,Jeans,1,20.29,10,18.26,Email,Net Banking,Cancelled
11916,2025-03-06,CUST0149,Returning,Mumbai,Electronics,Bluetooth Speaker,1,83.94,20,67.15,Direct,Debit Card,Returned
11917,2025-03-06,CUST3873,New,Chennai,Home & Garden,Candle Set,1,32.79,5,31.15,Organic Search,Credit Card,Delivered
11918,2025-03-07,CUST3302,New,Delhi,Home & Garden,Candle Set,2,28.7,0,57.4,Paid Ads,Credit Card,Delivered
11919,2025-03-07,CUST3177,New,Kolkata,Electronics,Power Bank,1,71.33,0,71.33,Organic Search,UPI,Delivered
11920,2025-03-07,CUST3959,New,Surat,Electronics,Screen Protector,2,70.8,10,127.44,Paid Ads,Wallet,Delivered
11921,2025-03-07,CUST3337,New,Ahmedabad,Electronics,USB Hub,1,56.31,5,53.49,Organic Search,UPI,Cancelled
11922,2025-03-07,CUST2841,New,Chennai,Home & Garden,Plant Pot,1,34.54,0,34.54,Email,Credit Card,Delivered
11923,2025-03-07,CUST3717,New,Mumbai,Apparel,Shorts,1,19.29,0,19.29,Social Media,Debit Card,Delivered
